sqft_lot,sqft_living15,age,zipcode,bathrooms,bedrooms,renov_age,sqft_basement,grade,price
8067.0,1340.0,58.0,423725.7,1.5,3.0,0.0,450.0,7.0,315000.0
11200.0,1790.0,46.0,569958.47,2.5,4.0,0.0,0.0,8.0,480500.0
5720.0,1500.0,88.0,424706.36,1.0,3.0,0.0,630.0,7.0,373000.0
5951.0,3240.0,11.0,790576.65,2.5,4.0,0.0,0.0,9.0,728000.0
7125.0,2220.0,12.0,310612.76,3.5,4.0,0.0,800.0,8.0,415000.0
5091.0,2490.0,11.0,353608.64,2.5,4.0,0.0,0.0,9.0,427500.0
10000.0,1230.0,42.0,685605.78,2.0,3.0,0.0,0.0,7.0,339300.0
6205.0,1210.0,66.0,386997.4,1.75,3.0,0.0,0.0,7.0,313000.0
1612.0,1780.0,6.0,551688.67,3.5,3.0,0.0,470.0,8.0,431500.0
835.0,1360.0,65.0,585085.47,1.5,3.0,0.0,0.0,6.0,415000.0
9750.0,1800.0,37.0,645231.46,1.75,3.0,0.0,0.0,7.0,490000.0
24054.0,4630.0,10.0,790576.65,5.0,4.0,0.0,0.0,11.0,1425000.0
9750.0,1160.0,51.0,296187.98,1.5,3.0,0.0,0.0,6.0,275000.0
5080.0,900.0,73.0,319581.39,1.0,2.0,0.0,0.0,6.0,325000.0
6000.0,2560.0,10.0,803719.52,3.75,5.0,0.0,1160.0,9.0,1180000.0
4590.0,1900.0,105.0,585085.47,1.5,4.0,0.0,0.0,7.0,690000.0
9474.0,2140.0,62.0,464231.84,2.0,4.0,50.0,0.0,7.0,410000.0
5934.0,2230.0,62.0,618634.17,2.5,4.0,0.0,1050.0,9.0,960000.0
8669.0,2530.0,24.0,286732.79,2.5,3.0,0.0,0.0,9.0,299250.0
14000.0,1500.0,61.0,464231.84,1.0,2.0,0.0,0.0,6.0,239000.0
9400.0,1580.0,65.0,319581.39,1.0,2.0,0.0,0.0,6.0,235000.0
217800.0,3100.0,35.0,678163.06,2.25,3.0,0.0,0.0,7.0,587000.0
6087.0,1770.0,13.0,420890.55,2.5,4.0,0.0,0.0,7.0,431000.0
6765.0,2630.0,68.0,619900.55,2.5,3.0,0.0,560.0,9.0,1636000.0
6500.0,2150.0,53.0,304262.11,1.75,3.0,0.0,900.0,7.0,285000.0
10156.0,2660.0,27.0,859684.78,3.0,3.0,0.0,0.0,9.0,778000.0
7975.0,1570.0,56.0,645507.38,1.0,3.0,0.0,0.0,7.0,415000.0
4500.0,1670.0,11.0,678163.06,1.75,2.0,0.0,0.0,8.0,550285.0
9865.0,2600.0,48.0,1194230.02,2.25,3.0,0.0,520.0,8.0,910000.0
9136.0,2890.0,23.0,859684.78,2.5,3.0,0.0,0.0,10.0,860000.0
5000.0,2020.0,94.0,585085.47,1.75,3.0,90.0,140.0,7.0,765000.0
20345.0,2830.0,35.0,1355927.08,2.5,4.0,0.0,850.0,10.0,782000.0
1764.0,1400.0,15.0,849448.02,3.5,3.0,0.0,190.0,8.0,525000.0
435600.0,2380.0,19.0,439471.08,2.5,3.0,0.0,0.0,9.0,745000.0
35512.0,2860.0,9.0,315709.3,3.5,3.0,0.0,760.0,8.0,470000.0
5650.0,2130.0,51.0,310612.76,1.75,3.0,0.0,670.0,7.0,345000.0
7800.0,1570.0,51.0,294111.28,2.25,3.0,0.0,900.0,7.0,279000.0
8100.0,1480.0,63.0,676185.39,1.5,3.0,0.0,0.0,7.0,500000.0
8160.0,1290.0,54.0,420890.55,1.0,3.0,0.0,0.0,7.0,237000.0
9346.0,1800.0,51.0,296187.98,1.75,3.0,0.0,0.0,7.0,200500.0
9900.0,1960.0,58.0,464231.84,1.75,4.0,0.0,1150.0,7.0,387500.0
8040.0,1950.0,53.0,469455.77,2.0,4.0,0.0,0.0,7.0,392500.0
12430.0,1200.0,58.0,420890.55,2.0,3.0,0.0,0.0,7.0,305000.0
10100.0,2230.0,46.0,859684.78,2.5,4.0,37.0,0.0,8.0,981000.0
8770.0,2940.0,24.0,790576.65,2.5,4.0,0.0,0.0,10.0,680000.0
7242.0,1560.0,38.0,280804.69,2.5,4.0,0.0,0.0,7.0,276000.0
8330.0,2220.0,14.0,676185.39,3.5,4.0,0.0,0.0,8.0,655500.0
13144.0,2480.0,50.0,616780.84,2.75,5.0,0.0,1370.0,8.0,555000.0
10505.0,1520.0,85.0,284908.6,1.0,2.0,0.0,0.0,6.0,235000.0
8879.0,1530.0,65.0,423725.7,1.0,3.0,0.0,380.0,7.0,325000.0
8100.0,1000.0,71.0,464231.84,1.0,3.0,0.0,440.0,6.0,268950.0
14040.0,2240.0,34.0,280804.69,1.5,3.0,0.0,530.0,7.0,264500.0
5250.0,1650.0,27.0,294111.28,2.5,3.0,0.0,0.0,8.0,240000.0
226512.0,1250.0,15.0,487479.63,2.5,3.0,0.0,0.0,9.0,819000.0
5000.0,2700.0,64.0,634360.18,1.5,2.0,0.0,680.0,8.0,850000.0
9600.0,1630.0,57.0,289078.35,2.25,4.0,0.0,580.0,7.0,294950.0
13644.0,2950.0,41.0,1194230.02,2.25,3.0,0.0,700.0,9.0,693000.0
7290.0,2450.0,25.0,493552.53,2.5,4.0,0.0,0.0,8.0,478000.0
6893.0,1470.0,65.0,469455.77,1.0,2.0,0.0,0.0,7.0,222000.0
11286.0,2440.0,19.0,420890.55,2.5,4.0,0.0,0.0,8.0,635000.0
1278.0,1390.0,9.0,579053.42,3.25,3.0,0.0,250.0,8.0,469000.0
5866.0,2480.0,9.0,366867.6,2.5,4.0,0.0,0.0,8.0,350000.0
11726.0,1460.0,78.0,359483.24,1.0,5.0,0.0,170.0,6.0,180000.0
39356.0,2160.0,51.0,616990.59,2.25,4.0,0.0,1750.0,8.0,490000.0
6000.0,1560.0,103.0,585085.47,1.5,3.0,0.0,500.0,6.0,360000.0
9430.0,2028.0,18.0,462480.04,2.5,4.0,0.0,0.0,8.0,630000.0
2006.0,2040.0,84.0,849448.02,1.0,4.0,0.0,0.0,7.0,615000.0
7202.0,1470.0,25.0,366867.6,2.25,3.0,0.0,0.0,7.0,279950.0
8813.0,1200.0,62.0,469455.77,1.0,3.0,0.0,0.0,7.0,317000.0
7350.0,1970.0,36.0,645231.46,2.25,4.0,0.0,870.0,7.0,618000.0
8713.0,2040.0,53.0,645507.38,1.75,5.0,0.0,1000.0,7.0,620000.0
6250.0,2010.0,58.0,619900.55,1.0,3.0,0.0,0.0,7.0,345000.0
3750.0,1570.0,62.0,585085.47,1.5,3.0,0.0,1020.0,7.0,608000.0
11603.0,1840.0,47.0,353608.64,2.25,4.0,0.0,0.0,7.0,325000.0
13000.0,2440.0,46.0,353608.64,1.75,3.0,0.0,0.0,8.0,475000.0
9997.0,1410.0,22.0,280804.69,3.0,3.0,0.0,510.0,6.0,154000.0
19126.0,3330.0,37.0,1194230.02,3.0,5.0,0.0,720.0,11.0,1190000.0
5750.0,2406.0,2.0,296187.98,2.5,4.0,0.0,0.0,8.0,376950.0
3360.0,1250.0,57.0,585085.47,2.0,2.0,0.0,0.0,7.0,500000.0
129578.0,2760.0,51.0,455617.11,2.5,3.0,0.0,1130.0,8.0,499950.0
9035.0,1440.0,48.0,493552.53,1.0,3.0,0.0,0.0,6.0,230000.0
5900.0,1620.0,1.0,576795.01,2.5,4.0,0.0,0.0,8.0,652600.0
7000.0,1830.0,36.0,286732.79,1.75,3.0,0.0,0.0,7.0,185000.0
8820.0,1510.0,56.0,240328.37,1.0,3.0,0.0,400.0,6.0,274950.0
6035.0,2110.0,95.0,551688.67,1.0,2.0,0.0,0.0,6.0,447000.0
30184.0,1670.0,64.0,304262.11,1.0,2.0,0.0,0.0,6.0,129000.0
9856.0,1420.0,46.0,493552.53,3.0,5.0,0.0,0.0,8.0,436000.0
5000.0,1820.0,108.0,585085.47,1.75,3.0,0.0,0.0,8.0,825000.0
16000.0,1610.0,62.0,280804.69,1.0,3.0,0.0,0.0,6.0,225000.0
6088.0,1700.0,19.0,234284.04,2.5,3.0,0.0,0.0,7.0,265000.0
5111.0,2380.0,31.0,634360.18,1.5,3.0,0.0,0.0,8.0,765000.0
2166.0,1670.0,88.0,585085.47,2.0,4.0,0.0,700.0,7.0,509000.0
8640.0,2520.0,57.0,810164.88,1.75,4.0,0.0,0.0,8.0,762450.0
9000.0,2610.0,59.0,423725.7,1.5,5.0,0.0,800.0,7.0,465000.0
6250.0,1980.0,104.0,551688.67,1.75,3.0,0.0,890.0,7.0,564000.0
5236.0,1010.0,73.0,359483.24,1.0,2.0,0.0,0.0,6.0,384500.0
33090.0,1840.0,28.0,315709.3,2.0,3.0,0.0,0.0,8.0,415000.0
8409.0,1300.0,66.0,423725.7,1.75,2.0,0.0,910.0,6.0,345000.0
6896.0,2950.0,13.0,493552.53,2.5,4.0,0.0,0.0,7.0,465950.0
11096.0,1780.0,35.0,685605.78,1.75,3.0,0.0,570.0,7.0,325000.0
11096.0,1780.0,36.0,685605.78,1.75,3.0,0.0,570.0,7.0,500000.0
20348.0,2450.0,36.0,790576.65,2.5,4.0,0.0,1040.0,8.0,450000.0
8284.0,2050.0,45.0,521652.86,3.0,4.0,0.0,1200.0,7.0,475000.0
20021.0,3260.0,51.0,1355927.08,1.75,5.0,0.0,1690.0,8.0,1346400.0
5120.0,1530.0,95.0,619900.55,1.5,3.0,0.0,0.0,7.0,747000.0
6220.0,1630.0,60.0,676185.39,1.75,3.0,0.0,0.0,6.0,395000.0
1483.0,1520.0,9.0,901258.27,2.5,3.0,0.0,235.0,8.0,505000.0
9282.0,1730.0,67.0,280804.69,2.0,3.0,0.0,660.0,7.0,215000.0
210830.0,1680.0,15.0,439471.08,3.5,4.0,0.0,0.0,9.0,775000.0
5471.0,2730.0,1.0,493552.53,2.5,4.0,0.0,0.0,8.0,540000.0
8925.0,1620.0,57.0,386997.4,1.75,3.0,0.0,0.0,7.0,392500.0
15788.0,2260.0,63.0,1355927.08,2.0,3.0,0.0,0.0,8.0,987000.0
15788.0,2260.0,64.0,1355927.08,2.0,3.0,0.0,0.0,8.0,1190000.0
10684.0,2140.0,27.0,353608.64,2.0,3.0,0.0,0.0,8.0,252500.0
3502.0,2440.0,15.0,810164.88,3.5,3.0,0.0,470.0,7.0,730000.0
9200.0,2220.0,61.0,359483.24,2.75,6.0,0.0,1600.0,8.0,497300.0
34981.0,3170.0,16.0,682774.88,2.5,4.0,0.0,0.0,9.0,640000.0
7125.0,1460.0,50.0,645507.38,2.0,5.0,0.0,1100.0,7.0,580000.0
34800.0,2570.0,47.0,616990.59,1.75,3.0,0.0,0.0,6.0,377000.0
3600.0,2650.0,15.0,1095499.34,3.5,4.0,0.0,640.0,9.0,1280000.0
1488.0,1360.0,11.0,791820.81,1.5,3.0,0.0,240.0,7.0,396500.0
2999.0,1630.0,16.0,493552.53,2.5,4.0,0.0,0.0,8.0,300000.0
4800.0,1510.0,69.0,576795.01,1.0,3.0,0.0,0.0,7.0,532000.0
4500.0,1860.0,11.0,678163.06,1.75,2.0,0.0,0.0,8.0,579000.0
7815.0,2790.0,86.0,791820.81,2.5,4.0,0.0,380.0,10.0,1400000.0
43560.0,1940.0,65.0,464231.84,1.75,5.0,0.0,900.0,8.0,571000.0
9288.0,1500.0,26.0,493552.53,1.75,3.0,0.0,0.0,7.0,301950.0
2970.0,1370.0,89.0,585085.47,3.0,3.0,0.0,180.0,8.0,660000.0
10688.0,3100.0,13.0,280804.69,2.5,4.0,0.0,0.0,9.0,455000.0
5060.0,1030.0,28.0,386997.4,1.75,3.0,0.0,0.0,7.0,375000.0
6769.0,2880.0,16.0,311632.11,2.5,4.0,0.0,0.0,9.0,470000.0
10484.0,1380.0,32.0,462480.04,2.5,3.0,0.0,0.0,8.0,374990.0
3690.0,1900.0,9.0,678163.06,2.5,2.0,0.0,0.0,8.0,541500.0
7821.0,3210.0,14.0,685605.78,2.5,3.0,0.0,0.0,9.0,782500.0
3677.0,1677.0,3.0,334921.06,2.25,3.0,0.0,0.0,7.0,264000.0
7417.0,2770.0,23.0,685605.78,2.5,4.0,0.0,0.0,9.0,640000.0
8141.0,1770.0,63.0,676185.39,2.0,3.0,0.0,0.0,8.0,660000.0
17258.0,4630.0,19.0,859684.78,3.5,5.0,0.0,0.0,12.0,1365000.0
8140.0,2390.0,21.0,296187.98,2.5,3.0,0.0,0.0,9.0,389950.0
19874.0,1540.0,64.0,359483.24,1.0,2.0,0.0,0.0,7.0,226000.0
40250.0,1870.0,55.0,366867.6,1.75,3.0,0.0,0.0,7.0,390000.0
8111.0,1990.0,31.0,685605.78,2.25,3.0,0.0,0.0,8.0,485000.0
4602.0,3480.0,15.0,645231.46,2.5,4.0,0.0,0.0,9.0,840000.0
21343.0,2430.0,77.0,423725.7,3.5,5.0,0.0,1440.0,8.0,600000.0
6210.0,1290.0,64.0,386997.4,1.0,2.0,0.0,400.0,7.0,331000.0
6000.0,2330.0,73.0,619900.55,2.0,3.0,0.0,1300.0,7.0,780000.0
8481.0,1830.0,21.0,294111.28,1.75,3.0,0.0,0.0,7.0,300000.0
7620.0,1150.0,46.0,464231.84,1.75,3.0,46.0,0.0,7.0,361810.0
6582.0,1110.0,68.0,386997.4,1.0,3.0,0.0,660.0,7.0,467000.0
10000.0,1880.0,96.0,310612.76,1.75,3.0,0.0,0.0,6.0,399000.0
7500.0,1240.0,106.0,355678.52,1.75,3.0,0.0,0.0,7.0,315450.0
5000.0,1530.0,109.0,585085.47,1.0,3.0,0.0,0.0,7.0,600000.0
5200.0,1560.0,38.0,311632.11,2.0,4.0,0.0,800.0,7.0,247500.0
5037.0,1630.0,58.0,417637.43,1.0,3.0,0.0,0.0,7.0,330000.0
7210.0,1930.0,42.0,490351.47,2.25,4.0,0.0,0.0,7.0,500000.0
10050.0,2540.0,51.0,462480.04,1.0,3.0,0.0,0.0,7.0,367500.0
32880.0,2780.0,21.0,439471.08,2.5,3.0,0.0,0.0,9.0,560000.0
7620.0,2540.0,66.0,618634.17,1.75,4.0,0.0,1220.0,8.0,655000.0
7140.0,2230.0,46.0,645507.38,2.75,5.0,0.0,1250.0,7.0,530000.0
26574.0,1770.0,22.0,234284.04,2.25,3.0,0.0,700.0,7.0,270000.0
2875.0,1760.0,26.0,424706.36,2.0,3.0,0.0,470.0,7.0,437500.0
10349.0,1970.0,58.0,810164.88,1.75,3.0,0.0,0.0,8.0,575000.0
6887.0,1870.0,24.0,286732.79,2.5,4.0,0.0,0.0,7.0,278000.0
6181.0,2960.0,14.0,420890.55,2.5,4.0,0.0,0.0,9.0,568500.0
9606.0,1730.0,3.0,240328.37,3.0,4.0,0.0,0.0,8.0,280000.0
6350.0,920.0,94.0,585085.47,1.0,2.0,0.0,0.0,5.0,250000.0
72309.0,3080.0,65.0,859684.78,0.75,3.0,37.0,620.0,6.0,247500.0
13874.0,3370.0,37.0,859684.78,2.75,5.0,0.0,1370.0,9.0,1250000.0
15008.0,2680.0,28.0,462480.04,2.5,4.0,0.0,440.0,9.0,535000.0
6899.0,3190.0,0.0,521652.86,2.5,3.0,0.0,0.0,9.0,814842.0
5521.0,2333.0,9.0,280804.69,2.5,4.0,0.0,0.0,8.0,340000.0
9100.0,1640.0,62.0,386997.4,1.75,3.0,0.0,0.0,7.0,359950.0
5544.0,1330.0,80.0,576795.01,1.75,3.0,0.0,930.0,8.0,750000.0
8125.0,1560.0,96.0,576795.01,2.0,4.0,0.0,0.0,8.0,1220000.0
5040.0,1570.0,58.0,576795.01,1.0,2.0,0.0,0.0,7.0,370000.0
9170.0,1610.0,35.0,353608.64,1.0,3.0,0.0,0.0,7.0,329950.0
35171.0,2720.0,25.0,353608.64,2.5,3.0,0.0,0.0,9.0,500000.0
18521.0,2850.0,24.0,682774.88,2.5,4.0,0.0,0.0,9.0,734000.0
5054.0,2960.0,8.0,366867.6,2.5,4.0,0.0,0.0,9.0,385000.0
4635.0,1660.0,98.0,417637.43,1.0,2.0,0.0,440.0,6.0,230000.0
7200.0,2660.0,14.0,803719.52,3.5,4.0,0.0,1590.0,10.0,1385000.0
4992.0,2050.0,61.0,417637.43,2.0,3.0,0.0,600.0,7.0,210000.0
13187.0,1620.0,40.0,493552.53,1.75,3.0,0.0,0.0,7.0,293000.0
3774.0,1580.0,114.0,576795.01,1.0,3.0,0.0,0.0,6.0,465000.0
44634.0,1970.0,31.0,462480.04,2.25,3.0,0.0,830.0,7.0,449000.0
10725.0,1600.0,50.0,310612.76,1.75,2.0,0.0,0.0,7.0,325000.0
7056.0,1330.0,56.0,234284.04,2.0,3.0,0.0,0.0,7.0,180000.0
5000.0,1280.0,47.0,585085.47,3.0,6.0,0.0,1170.0,8.0,650000.0
7102.0,1620.0,68.0,676185.39,2.75,4.0,0.0,750.0,7.0,665000.0
16000.0,1900.0,48.0,464231.84,2.0,3.0,0.0,0.0,7.0,324450.0
5750.0,1450.0,40.0,618634.17,1.75,4.0,0.0,800.0,7.0,588000.0
5200.0,1090.0,69.0,424706.36,1.0,4.0,0.0,150.0,6.0,200000.0
11090.0,1990.0,52.0,462480.04,1.75,4.0,0.0,770.0,7.0,383000.0
2500.0,1630.0,28.0,579053.42,2.0,3.0,0.0,630.0,7.0,499950.0
12350.0,3440.0,39.0,294111.28,2.5,5.0,0.0,1680.0,9.0,549000.0
7264.0,1510.0,25.0,585085.47,3.0,5.0,0.0,720.0,7.0,465000.0
19744.0,2650.0,24.0,366867.6,2.5,3.0,0.0,0.0,10.0,450000.0
7800.0,2840.0,24.0,803719.52,2.5,4.0,0.0,1450.0,9.0,799900.0
91911.0,2540.0,42.0,616990.59,2.5,4.0,0.0,1010.0,7.0,495000.0
10842.0,2280.0,26.0,676185.39,3.5,3.0,0.0,1170.0,10.0,1200000.0
15000.0,2170.0,32.0,645231.46,2.5,4.0,0.0,0.0,8.0,637000.0
4366.0,1740.0,113.0,634360.18,1.0,4.0,0.0,0.0,8.0,589000.0
10350.0,1780.0,38.0,493552.53,1.75,3.0,0.0,0.0,7.0,305000.0
5200.0,1310.0,105.0,594547.65,2.25,4.0,93.0,970.0,7.0,600000.0
6256.0,2460.0,22.0,569958.47,2.5,4.0,0.0,0.0,9.0,587000.0
4000.0,1870.0,14.0,1095499.34,2.5,2.0,0.0,0.0,9.0,1425000.0
11212.0,1060.0,101.0,234284.04,1.0,4.0,0.0,0.0,6.0,250000.0
3202.0,2440.0,33.0,386997.4,3.0,3.0,0.0,800.0,8.0,515000.0
10308.0,3500.0,15.0,790576.65,2.75,4.0,0.0,0.0,10.0,833000.0
32467.0,3260.0,16.0,493552.53,3.25,3.0,0.0,1530.0,10.0,860000.0
6678.0,1640.0,65.0,619900.55,3.0,4.0,0.0,600.0,8.0,550000.0
6000.0,1100.0,96.0,310612.76,1.0,2.0,0.0,0.0,6.0,180000.0
9375.0,1540.0,46.0,645231.46,1.75,4.0,0.0,600.0,7.0,507000.0
128066.0,2360.0,20.0,616990.59,2.0,3.0,0.0,0.0,7.0,427000.0
2722.0,2490.0,15.0,810164.88,3.5,3.0,0.0,470.0,8.0,616950.0
10550.0,1930.0,45.0,420890.55,1.75,4.0,0.0,880.0,7.0,372000.0
6380.0,1380.0,84.0,619900.55,1.0,2.0,43.0,0.0,7.0,290000.0
8438.0,2270.0,18.0,315709.3,2.75,4.0,0.0,0.0,8.0,329990.0
8156.0,1200.0,66.0,423725.7,1.75,3.0,0.0,0.0,7.0,393500.0
17458.0,4240.0,32.0,1194230.02,3.25,5.0,0.0,1370.0,10.0,1550000.0
8300.0,2010.0,41.0,286732.79,2.25,4.0,0.0,0.0,8.0,240000.0
8640.0,1260.0,41.0,464231.84,1.0,3.0,0.0,0.0,6.0,285000.0
9862.0,1710.0,28.0,685605.78,1.5,3.0,0.0,0.0,8.0,382500.0
9471.0,3040.0,58.0,619900.55,2.5,3.0,0.0,1000.0,8.0,800000.0
24140.0,1720.0,48.0,803719.52,3.5,4.0,0.0,0.0,8.0,550000.0
15205.0,1680.0,60.0,462480.04,1.75,4.0,0.0,480.0,7.0,387846.0
16015.0,1960.0,34.0,234284.04,2.0,4.0,0.0,0.0,7.0,367500.0
4264.0,2130.0,112.0,1095499.34,1.0,5.0,0.0,0.0,8.0,780500.0
6775.0,1580.0,65.0,619900.55,1.75,3.0,0.0,240.0,7.0,680000.0
7875.0,1800.0,46.0,521652.86,1.75,5.0,0.0,0.0,7.0,434400.0
17172.0,1510.0,67.0,803719.52,1.0,2.0,0.0,0.0,6.0,370000.0
8073.0,2500.0,44.0,676185.39,1.75,3.0,0.0,380.0,8.0,465000.0
6925.0,2010.0,36.0,353608.64,2.0,3.0,0.0,0.0,8.0,323000.0
9921.0,2140.0,6.0,311632.11,2.5,4.0,0.0,0.0,7.0,270000.0
42693.0,2640.0,34.0,645231.46,1.75,3.0,0.0,0.0,10.0,1320000.0
6583.0,2710.0,11.0,493552.53,2.5,4.0,0.0,0.0,9.0,560000.0
4500.0,1150.0,108.0,594547.65,1.0,3.0,0.0,300.0,6.0,450000.0
7740.0,1250.0,90.0,469455.77,1.0,2.0,0.0,0.0,6.0,290000.0
21340.0,1700.0,34.0,685605.78,2.0,3.0,0.0,0.0,8.0,354000.0
5000.0,1800.0,106.0,579053.42,3.0,5.0,0.0,0.0,7.0,705000.0
7200.0,1560.0,37.0,521652.86,2.25,3.0,0.0,620.0,7.0,445000.0
11925.0,1440.0,46.0,294111.28,1.0,3.0,0.0,0.0,7.0,229900.0
5896.0,2900.0,14.0,678163.06,2.5,4.0,0.0,0.0,8.0,610000.0
5108.0,2670.0,14.0,527961.2,3.25,3.0,0.0,0.0,9.0,535000.0
8925.0,1100.0,55.0,645507.38,1.75,3.0,0.0,0.0,7.0,437400.0
10059.0,3120.0,36.0,490351.47,2.75,5.0,0.0,1420.0,10.0,540000.0
29185.0,2580.0,65.0,859684.78,2.0,3.0,64.0,420.0,7.0,570000.0
4607.0,2540.0,10.0,490351.47,2.5,3.0,0.0,0.0,8.0,533000.0
4819.0,2360.0,11.0,527961.2,2.5,3.0,0.0,0.0,7.0,555000.0
9600.0,1330.0,30.0,311632.11,1.75,3.0,0.0,0.0,7.0,239950.0
9451.0,1480.0,38.0,521652.86,1.0,3.0,0.0,0.0,7.0,350000.0
4880.0,1040.0,71.0,319581.39,1.0,2.0,0.0,220.0,6.0,245000.0
9886.0,2590.0,67.0,469455.77,1.75,4.0,0.0,0.0,7.0,456000.0
7701.0,2130.0,37.0,521652.86,2.25,4.0,0.0,670.0,7.0,465000.0
4660.0,1680.0,7.0,678163.06,1.75,2.0,0.0,0.0,8.0,445000.0
7500.0,2060.0,48.0,521652.86,2.75,5.0,0.0,1250.0,8.0,517850.0
7260.0,2200.0,18.0,334921.06,2.75,5.0,0.0,0.0,8.0,329000.0
2875.0,1240.0,17.0,618634.17,2.5,3.0,0.0,0.0,7.0,512500.0
8100.0,1710.0,67.0,469455.77,1.0,2.0,0.0,0.0,7.0,365000.0
9384.0,1990.0,67.0,386997.4,1.0,3.0,0.0,0.0,7.0,450500.0
8232.0,1930.0,62.0,1355927.08,1.0,3.0,0.0,0.0,7.0,915000.0
7314.0,990.0,54.0,234284.04,1.0,3.0,0.0,0.0,6.0,205000.0
8449.0,2160.0,22.0,289078.35,2.5,4.0,0.0,0.0,8.0,314000.0
9260.0,1230.0,68.0,579053.42,1.0,2.0,0.0,0.0,7.0,496000.0
7590.0,2050.0,58.0,310612.76,1.0,4.0,0.0,770.0,7.0,329950.0
6000.0,1780.0,101.0,490351.47,2.0,4.0,32.0,0.0,6.0,375000.0
7777.0,1850.0,25.0,803719.52,2.5,3.0,0.0,0.0,8.0,623000.0
9600.0,1180.0,34.0,455617.11,1.5,4.0,0.0,0.0,6.0,310000.0
37120.0,2100.0,31.0,527961.2,3.25,3.0,0.0,1380.0,9.0,532500.0
4560.0,2150.0,85.0,576795.01,2.25,4.0,0.0,610.0,9.0,960000.0
40918.0,2760.0,20.0,439471.08,2.5,4.0,0.0,0.0,9.0,598000.0
9218.0,2730.0,16.0,616990.59,2.5,3.0,0.0,0.0,9.0,683000.0
9425.0,1900.0,53.0,423725.7,2.5,5.0,0.0,1250.0,7.0,425000.0
3780.0,1400.0,88.0,585085.47,2.75,5.0,0.0,400.0,7.0,533000.0
9486.0,2100.0,61.0,464231.84,1.0,3.0,0.0,0.0,7.0,375000.0
7225.0,1710.0,26.0,286732.79,2.0,3.0,0.0,0.0,7.0,250500.0
22896.0,1300.0,92.0,423665.99,1.75,4.0,68.0,540.0,7.0,257000.0
18205.0,1110.0,69.0,310612.76,1.0,3.0,0.0,0.0,6.0,218000.0
4437.0,1750.0,85.0,424706.36,2.0,3.0,0.0,1030.0,7.0,460000.0
6186.0,1610.0,74.0,386997.4,1.0,3.0,0.0,600.0,6.0,255544.0
4647.0,1680.0,6.0,678163.06,2.0,2.0,0.0,0.0,8.0,560000.0
4074.0,2320.0,4.0,424788.75,2.5,4.0,0.0,0.0,8.0,480000.0
19180.0,3650.0,46.0,1355927.08,1.75,5.0,0.0,630.0,8.0,1300000.0
9752.0,3030.0,26.0,462480.04,2.75,3.0,0.0,0.0,9.0,580000.0
9100.0,1590.0,16.0,424706.36,2.5,3.0,0.0,540.0,8.0,475000.0
12215.0,2960.0,58.0,464231.84,2.5,4.0,0.0,1090.0,9.0,1309500.0
623779.0,2120.0,35.0,366867.6,2.5,3.0,0.0,0.0,8.0,700000.0
10223.0,2630.0,26.0,685605.78,2.5,3.0,0.0,0.0,10.0,590000.0
8346.0,2110.0,25.0,334921.06,2.5,3.0,0.0,0.0,8.0,264500.0
2600.0,1480.0,96.0,579053.42,1.0,2.0,0.0,0.0,6.0,465000.0
7620.0,1660.0,44.0,319581.39,1.0,3.0,0.0,0.0,7.0,290000.0
12150.0,1490.0,57.0,645507.38,1.0,3.0,0.0,0.0,7.0,416000.0
8940.0,1310.0,53.0,521652.86,2.0,4.0,0.0,0.0,7.0,360000.0
36250.0,2910.0,37.0,790576.65,2.75,5.0,0.0,1320.0,8.0,585083.0
2750.0,1960.0,78.0,849448.02,2.75,4.0,0.0,980.0,7.0,840000.0
9975.0,860.0,72.0,240328.37,1.0,2.0,0.0,0.0,5.0,81000.0
9200.0,2750.0,65.0,862825.23,2.25,3.0,0.0,0.0,8.0,1285000.0
7380.0,1170.0,51.0,310612.76,1.75,4.0,0.0,900.0,7.0,326000.0
7500.0,1390.0,90.0,551688.67,1.0,2.0,0.0,0.0,6.0,447000.0
7125.0,1170.0,56.0,251296.24,1.0,3.0,0.0,0.0,7.0,185000.0
7773.0,1630.0,32.0,521652.86,2.5,3.0,0.0,0.0,8.0,439950.0
10300.0,1250.0,47.0,439471.08,1.5,3.0,0.0,0.0,6.0,234000.0
8886.0,1840.0,50.0,616780.84,2.5,4.0,0.0,0.0,7.0,485000.0
6250.0,1820.0,73.0,791820.81,1.75,4.0,0.0,650.0,8.0,750000.0
5527.0,1290.0,114.0,849448.02,2.0,4.0,86.0,620.0,8.0,865000.0
9000.0,2120.0,35.0,286732.79,2.5,4.0,0.0,980.0,8.0,287500.0
9673.0,1260.0,38.0,569958.47,1.75,3.0,0.0,530.0,7.0,375000.0
8800.0,2180.0,45.0,803719.52,2.25,3.0,0.0,850.0,7.0,565000.0
8306.0,1930.0,5.0,311632.11,3.0,4.0,0.0,0.0,7.0,260000.0
10900.0,1090.0,71.0,420890.55,1.0,3.0,0.0,0.0,6.0,190000.0
6420.0,1400.0,50.0,417637.43,2.0,5.0,0.0,1380.0,7.0,399950.0
7062.0,1820.0,25.0,286732.79,2.5,3.0,0.0,0.0,7.0,275000.0
4086.0,1300.0,27.0,424706.36,2.75,3.0,0.0,780.0,7.0,528000.0
9685.0,1520.0,66.0,464231.84,2.0,3.0,0.0,0.0,5.0,315000.0
5500.0,2140.0,46.0,576795.01,2.25,2.0,0.0,800.0,8.0,614306.0
